Product_ID,Product_Name,Brand,Category,Sub_Category,Material,Unit_Cost,Selling_Price,MRP,Warranty_Years
PROD6942,InHome Ironing Board Model 1942,CasaNova,Home Utility,Ironing Board,Metal,1400.87,2916.25,3353.69,1
PROD6943,InHome Modular Shelf Model 1943,Furnivo,Storage & Organisation,Modular Shelf,Wood,10842.65,16309.28,18755.67,3
PROD6944,UrbanNest Floor Lamp Model 1944,HomeSphere,Lighting,Floor Lamp,Glass,4664.71,6550.82,7533.44,2
PROD6945,HomeSphere Doormat Model 1945,DesiCraft,Home Utility,Doormat,Metal,4119.32,9749.89,11212.37,0
PROD6946,HabiNest Plastic Box Model 1946,Furnivo,Storage & Organisation,Plastic Box,Wood,19413.72,33943.05,39034.51,1
PROD6947,CasaNova Bedsheet Model 1947,AuraHome,Bedding & Furnishings,Bedsheet,Plastic,13700.97,21075.24,24236.53,0
PROD6948,InHome Desk Lamp Model 1948,UrbanNest,Lighting,Table Lamp,Glass,14155.18,26335.44,30285.76,0
PROD6949,IndiCasa Cookware Set Model 1949,AuraHome,Kitchen & Dining,Cookware Set,Metal,19820.68,33097.79,38062.46,3
PROD6950,Furnivo Ceiling Light Model 1950,Zenvilla,Lighting,Ceiling Light,Glass,9830.52,14033.58,16138.62,0
PROD6951,CasaAura Decor Accents Model 1951,BharatLiving,Home Decor,Decor Accents,Metal,11915.75,27716.02,31873.42,2
PROD6952,Roomify Pillow Model 1952,CasaAura,Bedding & Furnishings,Pillow,Plastic,1108.87,1980.59,2277.68,1
PROD6953,AuraHome Wall Art Model 1953,Furnivo,Home Decor,Wall Art,Glass,6301.1,8945.44,10287.26,3
PROD6954,CasaAura Curtain Model 1954,DesiCraft,Bedding & Furnishings,Curtain,Metal,16516.31,30001.18,34501.36,0
PROD6955,DesiCraft Wall Art Model 1955,InHome,Home Decor,Wall Art,Wood,7015.78,10986.95,12634.99,2
PROD6956,UrbanNest Storage Container Model 1956,HomeSphere,Kitchen & Dining,Storage Container,Wood,12768.7,28188.31,32416.56,3
PROD6957,HomeSphere Bedsheet Model 1957,BharatLiving,Bedding & Furnishings,Bedsheet,Plastic,15537.74,29961.44,34455.66,2
PROD6958,Zenvilla Desk Lamp Model 1958,HomeSphere,Lighting,Table Lamp,Metal,13837.56,21158.03,24331.73,3
PROD6959,HomeSphere Step Ladder Model 1959,HabiNest,Home Utility,Step Ladder,Glass,19359.9,32233.81,37068.88,0
PROD6960,Furnivo Bedsheet Model 1960,CasaAura,Bedding & Furnishings,Bedsheet,Fabric,19349.74,44284.61,50927.3,0
PROD6961,DesiCraft Curtain Model 1961,Livora,Bedding & Furnishings,Curtain,Metal,5392.72,8635.37,9930.68,0
PROD6962,Decoria Ceiling Light Model 1962,VastuLiving,Lighting,Ceiling Light,Glass,1105.03,1908.58,2194.87,1
PROD6963,Livora Decor Accents Model 1963,IndiCasa,Home Decor,Decor Accents,Glass,13276.33,20010.07,23011.58,0
PROD6964,AuraHome Desk Lamp Model 1964,Roomify,Lighting,Table Lamp,Glass,10572.83,16568.87,19054.2,3
PROD6965,CasaAura Modular Shelf Model 1965,VastuLiving,Storage & Organisation,Modular Shelf,Glass,8531.56,18254.39,20992.55,2
PROD6966,SpaceCraft Bedsheet Model 1966,Zenvilla,Bedding & Furnishings,Bedsheet,Metal,2396.92,4552.83,5235.75,0
PROD6967,SpaceCraft Storage Container Model 1967,HomeSphere,Kitchen & Dining,Storage Container,Metal,6065.58,13221.41,15204.62,3
PROD6968,BharatLiving Floor Lamp Model 1968,HabiNest,Lighting,Floor Lamp,Metal,13456.13,23887.5,27470.62,0
PROD6969,Roomify Modular Shelf Model 1969,IndiCasa,Storage & Organisation,Modular Shelf,Metal,2665.4,4556.98,5240.53,3
PROD6970,AuraHome Desk Lamp Model 1970,Nestora,Lighting,Table Lamp,Glass,11649.73,25126.3,28895.24,1
PROD6971,VastuLiving Desk Lamp Model 1971,CasaAura,Lighting,Table Lamp,Metal,2803.51,5555.44,6388.76,1
PROD6972,IndiCasa Ironing Board Model 1972,Zenvilla,Home Utility,Ironing Board,Plastic,15562.69,22479.43,25851.34,3
PROD6973,HabiNest Floor Lamp Model 1973,SpaceCraft,Lighting,Floor Lamp,Wood,9733.34,15449.09,17766.45,3
PROD6974,HabiNest Pillow Model 1974,IndiCasa,Bedding & Furnishings,Pillow,Wood,18279.44,26924.85,30963.58,0
PROD6975,DesiCraft Dinnerware Model 1975,AuraHome,Kitchen & Dining,Dinnerware,Glass,14326,20358.28,23412.02,0
PROD6976,Nestora Ceiling Light Model 1976,SpaceCraft,Lighting,Ceiling Light,Metal,11580.58,25979.63,29876.57,1
PROD6977,HabiNest Modular Shelf Model 1977,AuraHome,Storage & Organisation,Modular Shelf,Plastic,7007.11,14849.37,17076.78,1
PROD6978,Livora Sofa Model 1978,Roomify,Furniture,Sofa,Glass,9740.01,15420.64,17733.74,1
PROD6979,Nestora Plastic Box Model 1979,Roomify,Storage & Organisation,Plastic Box,Plastic,15209,35312.12,40608.94,2
PROD6980,VastuLiving Mirror Model 1980,HabiNest,Home Decor,Mirror,Metal,18938.65,38799.22,44619.1,0
PROD6981,VastuLiving Ironing Board Model 1981,IndiCasa,Home Utility,Ironing Board,Metal,4022.31,7819.25,8992.14,3
PROD6982,DesiCraft Plastic Box Model 1982,CasaAura,Storage & Organisation,Plastic Box,Glass,11762.14,18919.08,21756.94,2
PROD6983,HabiNest Modular Shelf Model 1983,AuraHome,Storage & Organisation,Modular Shelf,Metal,1269.1,1916.26,2203.7,2
PROD6984,HomeSphere Doormat Model 1984,CasaNova,Home Utility,Doormat,Glass,9282.28,17841.93,20518.22,2
PROD6985,Roomify Doormat Model 1985,VastuLiving,Home Utility,Doormat,Metal,6193.42,11489.81,13213.28,2
PROD6986,Roomify Doormat Model 1986,Livora,Home Utility,Doormat,Glass,6054.31,13324.82,15323.54,2
PROD6987,Roomify Modular Shelf Model 1987,Decoria,Storage & Organisation,Modular Shelf,Wood,9860.86,15403.7,17714.26,1
PROD6988,Nestora Cookware Set Model 1988,Nestora,Kitchen & Dining,Cookware Set,Wood,8153.61,16576.18,19062.61,1
PROD6989,Zenvilla Doormat Model 1989,Nestora,Home Utility,Doormat,Wood,17770.89,26672.44,30673.31,2
PROD6990,BharatLiving Floor Lamp Model 1990,SpaceCraft,Lighting,Floor Lamp,Metal,10945.7,18236.44,20971.91,0
PROD6991,Nestora Clock Model 1991,Furnivo,Home Decor,Clock,Fabric,10110.72,14209.69,16341.14,2
PROD6992,AuraHome Cookware Set Model 1992,InHome,Kitchen & Dining,Cookware Set,Metal,14387.01,24790.9,28509.53,2
PROD6993,Zenvilla Dinnerware Model 1993,Livora,Kitchen & Dining,Dinnerware,Glass,12203.13,21070.15,24230.67,2
PROD6994,Nestora Comforter Model 1994,Nestora,Bedding & Furnishings,Comforter,Metal,10782.06,15843.88,18220.46,1
PROD6995,Zenvilla Plastic Box Model 1995,Livora,Storage & Organisation,Plastic Box,Fabric,12936.47,21789.48,25057.9,3
PROD6996,Furnivo Study Desk Model 1996,SpaceCraft,Furniture,Study Table,Metal,18417.12,28265.49,32505.31,1
PROD6997,AuraHome Bed Model 1997,SpaceCraft,Furniture,Bed,Metal,18139.75,33489.24,38512.63,1
PROD6998,BharatLiving Cookware Set Model 1998,Furnivo,Kitchen & Dining,Cookware Set,Plastic,17875.39,35295.77,40590.14,3
PROD6999,Zenvilla Study Desk Model 1999,Zenvilla,Furniture,Study Table,Metal,12639.9,23213.09,26695.05,0
PROD7000,IndiCasa Wall Art Model 2000,IndiCasa,Home Decor,Wall Art,Metal,13813.17,32427.62,37291.76,0
PROD7001,HabiNest Bed Model 2001,Livora,Furniture,Bed,Metal,13832.29,28567.57,32852.71,3
PROD7002,HomeSphere Desk Lamp Model 2002,Decoria,Lighting,Table Lamp,Glass,6093.76,12184.95,14012.69,2
PROD7003,DesiCraft Curtain Model 2003,IndiCasa,Bedding & Furnishings,Curtain,Glass,4073.24,8675.73,9977.09,3
PROD7004,Furnivo Pillow Model 2004,UrbanNest,Bedding & Furnishings,Pillow,Metal,12503.96,20460.08,23529.09,3
PROD7005,SpaceCraft Cookware Set Model 2005,Zenvilla,Kitchen & Dining,Cookware Set,Glass,18357.15,36486.23,41959.16,0
PROD7006,DesiCraft Pillow Model 2006,CasaAura,Bedding & Furnishings,Pillow,Plastic,9329.51,15713.4,18070.41,2
PROD7007,UrbanNest Ironing Board Model 2007,HabiNest,Home Utility,Ironing Board,Plastic,18515.62,35567.09,40902.15,2
PROD7008,UrbanNest Clock Model 2008,HabiNest,Home Decor,Clock,Fabric,15279.84,34683.11,39885.58,3
PROD7009,VastuLiving Sofa Model 2009,Livora,Furniture,Sofa,Glass,16921.28,24735.78,28446.15,1
PROD7010,CasaNova Doormat Model 2010,AuraHome,Home Utility,Doormat,Fabric,5158.86,10677.29,12278.88,3
PROD7011,AuraHome Step Ladder Model 2011,HomeSphere,Home Utility,Step Ladder,Metal,8592.07,19756.93,22720.47,0
PROD7012,Zenvilla Floor Lamp Model 2012,CasaAura,Lighting,Floor Lamp,Wood,8516.12,18570.46,21356.03,0
PROD7013,CasaAura Dinnerware Model 2013,Nestora,Kitchen & Dining,Dinnerware,Metal,19846.03,29539.75,33970.71,0
PROD7014,Nestora Dinnerware Model 2014,UrbanNest,Kitchen & Dining,Dinnerware,Plastic,5556.83,9819.87,11292.85,3
PROD7015,Nestora Cookware Set Model 2015,HomeSphere,Kitchen & Dining,Cookware Set,Plastic,5634.06,12488.2,14361.43,0
PROD7016,Nestora Study Desk Model 2016,InHome,Furniture,Study Table,Glass,6804.14,10266.25,11806.19,0
PROD7017,Livora Wall Art Model 2017,Roomify,Home Decor,Wall Art,Wood,1717.76,3116.89,3584.42,1
PROD7018,VastuLiving Bed Model 2018,UrbanNest,Furniture,Bed,Metal,8335.74,14191.8,16320.57,3
PROD7019,SpaceCraft Plastic Box Model 2019,UrbanNest,Storage & Organisation,Plastic Box,Fabric,3682.32,6207.32,7138.42,1
PROD7020,Nestora Floor Lamp Model 2020,BharatLiving,Lighting,Floor Lamp,Fabric,19513,29592.32,34031.17,2
PROD7021,CasaNova Plastic Box Model 2021,HomeSphere,Storage & Organisation,Plastic Box,Fabric,11741.23,26923.14,30961.61,1
PROD7022,SpaceCraft TV Unit Model 2022,DesiCraft,Furniture,TV Unit,Glass,10989.08,17081.13,19643.3,3
PROD7023,HabiNest Floor Lamp Model 2023,Nestora,Lighting,Floor Lamp,Plastic,4766.93,7952.9,9145.83,2
PROD7024,Nestora Ironing Board Model 2024,SpaceCraft,Home Utility,Ironing Board,Glass,6938.54,10201.85,11732.13,0
PROD7025,DesiCraft Pillow Model 2025,InHome,Bedding & Furnishings,Pillow,Fabric,14110.96,31672.7,36423.6,2
PROD7026,AuraHome Plastic Box Model 2026,HomeSphere,Storage & Organisation,Plastic Box,Glass,4385.97,8946.68,10288.68,1
PROD7027,Furnivo Ironing Board Model 2027,CasaAura,Home Utility,Ironing Board,Metal,7406.81,11169.97,12845.47,1
PROD7028,InHome Plastic Box Model 2028,Roomify,Storage & Organisation,Plastic Box,Plastic,7821.09,12019,13821.85,2
PROD7029,Decoria Sofa Model 2029,AuraHome,Furniture,Sofa,Fabric,17848.47,34416.75,39579.26,3
PROD7030,AuraHome Desk Lamp Model 2030,IndiCasa,Lighting,Table Lamp,Wood,12807.05,26998.81,31048.63,3
PROD7031,Zenvilla Study Desk Model 2031,CasaNova,Furniture,Study Table,Plastic,7052.1,11520.24,13248.28,2
PROD7032,SpaceCraft Desk Lamp Model 2032,AuraHome,Lighting,Table Lamp,Plastic,15810.24,22419.3,25782.19,0
PROD7033,SpaceCraft Clock Model 2033,Furnivo,Home Decor,Clock,Glass,15145.49,27688.67,31841.97,3
PROD7034,Furnivo Mirror Model 2034,Zenvilla,Home Decor,Mirror,Glass,17347.23,40282.15,46324.47,1
PROD7035,Decoria Doormat Model 2035,UrbanNest,Home Utility,Doormat,Plastic,18961.14,28514.28,32791.42,0
PROD7036,CasaAura Storage Cabinet Model 2036,Roomify,Storage & Organisation,Storage Cabinet,Wood,10325.45,16382.42,18839.78,1
PROD7037,IndiCasa Clock Model 2037,CasaNova,Home Decor,Clock,Metal,14078.91,24007.46,27608.58,1
PROD7038,HabiNest Dining Desk Model 2038,Decoria,Furniture,Dining Table,Wood,1629.05,3005.91,3456.8,3
PROD7039,Livora Doormat Model 2039,HabiNest,Home Utility,Doormat,Fabric,915.54,1581.06,1818.22,3
PROD7040,IndiCasa Modular Shelf Model 2040,Livora,Storage & Organisation,Modular Shelf,Plastic,8522.97,18519.87,21297.85,2
PROD7041,Roomify Bed Model 2041,HomeSphere,Furniture,Bed,Fabric,19094.26,38227.31,43961.41,0
PROD7042,AuraHome Desk Lamp Model 2042,DesiCraft,Lighting,Table Lamp,Fabric,15764.45,28001.45,32201.67,2
PROD7043,Nestora Cookware Set Model 2043,Zenvilla,Kitchen & Dining,Cookware Set,Plastic,3822.35,7035.75,8091.11,0
PROD7044,HabiNest Cookware Set Model 2044,InHome,Kitchen & Dining,Cookware Set,Fabric,5862.85,10874.64,12505.84,2
PROD7045,CasaNova Comforter Model 2045,AuraHome,Bedding & Furnishings,Comforter,Fabric,12407.35,20012.18,23014.01,0
PROD7046,HomeSphere Ironing Board Model 2046,HomeSphere,Home Utility,Ironing Board,Fabric,5352.62,7518.59,8646.38,2
PROD7047,CasaNova Dining Desk Model 2047,Decoria,Furniture,Dining Table,Fabric,11386.75,27247.59,31334.73,3
PROD7048,BharatLiving Decor Accents Model 2048,Furnivo,Home Decor,Decor Accents,Fabric,10556.24,17289.46,19882.88,1
PROD7049,Nestora Desk Lamp Model 2049,IndiCasa,Lighting,Table Lamp,Glass,13234.05,27033.13,31088.1,2
PROD7050,Livora Mirror Model 2050,Decoria,Home Decor,Mirror,Glass,17690.91,39586.42,45524.38,2
PROD7051,CasaNova Pillow Model 2051,SpaceCraft,Bedding & Furnishings,Pillow,Glass,15181.36,26215.16,30147.43,0
PROD7052,Nestora Mirror Model 2052,Zenvilla,Home Decor,Mirror,Plastic,8865.57,20296.97,23341.52,3
PROD7053,CasaNova Desk Lamp Model 2053,Nestora,Lighting,Table Lamp,Glass,3631.66,6278.33,7220.08,1
PROD7054,Livora Step Ladder Model 2054,Livora,Home Utility,Step Ladder,Wood,5225.32,12217.5,14050.12,1
PROD7055,Roomify Decor Accents Model 2055,Nestora,Home Decor,Decor Accents,Fabric,11834.08,23351.65,26854.4,3
PROD7056,UrbanNest Bed Model 2056,Livora,Furniture,Bed,Glass,14208.62,33010.55,37962.13,3
PROD7057,UrbanNest Desk Lamp Model 2057,Roomify,Lighting,Table Lamp,Wood,2280.43,3200.74,3680.85,2
PROD7058,Decoria Desk Lamp Model 2058,UrbanNest,Lighting,Table Lamp,Wood,16639.19,25090.75,28854.36,1
PROD7059,HomeSphere Storage Cabinet Model 2059,CasaNova,Storage & Organisation,Storage Cabinet,Fabric,9474.62,14931.27,17170.96,0
PROD7060,Decoria Step Ladder Model 2060,IndiCasa,Home Utility,Step Ladder,Fabric,3133.28,4486.42,5159.38,1
PROD7061,DesiCraft Modular Shelf Model 2061,IndiCasa,Storage & Organisation,Modular Shelf,Metal,6738.45,14835.68,17061.03,3
PROD7062,DesiCraft Storage Cabinet Model 2062,Nestora,Storage & Organisation,Storage Cabinet,Fabric,1811.35,3213.39,3695.4,3
PROD7063,CasaNova Dining Desk Model 2063,HomeSphere,Furniture,Dining Table,Plastic,1764.35,3186.15,3664.07,1
PROD7064,HabiNest Ironing Board Model 2064,InHome,Home Utility,Ironing Board,Metal,5728.01,11292.53,12986.41,3
PROD7065,IndiCasa TV Unit Model 2065,InHome,Furniture,TV Unit,Plastic,5235.95,9941.71,11432.97,3
PROD7066,HabiNest Wall Art Model 2066,UrbanNest,Home Decor,Wall Art,Wood,18510.25,41845.47,48122.29,0
PROD7067,Roomify Modular Shelf Model 2067,Livora,Storage & Organisation,Modular Shelf,Fabric,1546.33,2801.69,3221.94,2
PROD7068,Furnivo Plastic Box Model 2068,Roomify,Storage & Organisation,Plastic Box,Metal,14088.87,26737.81,30748.48,1
PROD7069,HabiNest Ironing Board Model 2069,IndiCasa,Home Utility,Ironing Board,Glass,11980.69,26103.29,30018.78,1
PROD7070,Nestora Curtain Model 2070,CasaAura,Bedding & Furnishings,Curtain,Plastic,4036.14,6248.88,7186.21,3
PROD7071,Decoria Pillow Model 2071,DesiCraft,Bedding & Furnishings,Pillow,Metal,1821.58,3633.46,4178.48,3
PROD7072,Livora Cookware Set Model 2072,IndiCasa,Kitchen & Dining,Cookware Set,Wood,16129.93,37517.57,43145.21,3
PROD7073,VastuLiving Ironing Board Model 2073,InHome,Home Utility,Ironing Board,Metal,2875.42,5136.61,5907.1,0
PROD7074,BharatLiving Ceiling Light Model 2074,Livora,Lighting,Ceiling Light,Plastic,5873.4,10932.29,12572.13,3
PROD7075,AuraHome Floor Lamp Model 2075,BharatLiving,Lighting,Floor Lamp,Fabric,5106.39,10467.48,12037.6,1
PROD7076,VastuLiving Doormat Model 2076,Decoria,Home Utility,Doormat,Glass,9645.21,19717.75,22675.41,3
PROD7077,DesiCraft Storage Cabinet Model 2077,CasaAura,Storage & Organisation,Storage Cabinet,Wood,5428.34,11104,12769.6,2
PROD7078,IndiCasa Modular Shelf Model 2078,HomeSphere,Storage & Organisation,Modular Shelf,Metal,12963.17,27989.37,32187.78,2
PROD7079,CasaNova Bedsheet Model 2079,InHome,Bedding & Furnishings,Bedsheet,Plastic,3233.63,6356.38,7309.84,1
PROD7080,Nestora Step Ladder Model 2080,Decoria,Home Utility,Step Ladder,Fabric,2860.64,6095.64,7009.99,2
PROD7081,HomeSphere Ironing Board Model 2081,SpaceCraft,Home Utility,Ironing Board,Fabric,9999.47,22994.55,26443.73,2
PROD7082,SpaceCraft Desk Lamp Model 2082,VastuLiving,Lighting,Table Lamp,Metal,14230.19,32716.59,37624.08,0
PROD7083,CasaNova Study Desk Model 2083,IndiCasa,Furniture,Study Table,Fabric,18590.62,38191.19,43919.87,3
PROD7084,VastuLiving Ceiling Light Model 2084,Decoria,Lighting,Ceiling Light,Plastic,13362.34,22706.89,26112.92,1
PROD7085,InHome Ironing Board Model 2085,Roomify,Home Utility,Ironing Board,Glass,15438.23,22826.53,26250.51,0
PROD7086,HabiNest Ironing Board Model 2086,CasaNova,Home Utility,Ironing Board,Glass,14095.45,32674.79,37576.01,3
PROD7087,InHome Storage Container Model 2087,Furnivo,Kitchen & Dining,Storage Container,Wood,19310.73,37349.29,42951.68,3
PROD7088,CasaAura Wardrobe Model 2088,VastuLiving,Furniture,Wardrobe,Wood,6592.61,11902.55,13687.93,2
PROD7089,Decoria Mirror Model 2089,Zenvilla,Home Decor,Mirror,Glass,2214.87,3583.42,4120.93,1
PROD7090,HabiNest Comforter Model 2090,HabiNest,Bedding & Furnishings,Comforter,Fabric,1304.51,3074.11,3535.23,1
PROD7091,IndiCasa Floor Lamp Model 2091,SpaceCraft,Lighting,Floor Lamp,Fabric,13080.02,26972.16,31017.98,3
PROD7092,HomeSphere Clock Model 2092,Roomify,Home Decor,Clock,Plastic,13704.5,24210.18,27841.71,1
PROD7093,CasaAura Desk Lamp Model 2093,InHome,Lighting,Table Lamp,Plastic,12314.17,29468.11,33888.33,1
PROD7094,Zenvilla Storage Cabinet Model 2094,Furnivo,Storage & Organisation,Storage Cabinet,Glass,1680.97,2699.01,3103.86,1
PROD7095,Zenvilla Step Ladder Model 2095,IndiCasa,Home Utility,Step Ladder,Plastic,15261.93,33822.38,38895.74,3
PROD7096,InHome Wardrobe Model 2096,AuraHome,Furniture,Wardrobe,Metal,2967.22,6247.74,7184.9,1
PROD7097,Furnivo Storage Cabinet Model 2097,VastuLiving,Storage & Organisation,Storage Cabinet,Wood,6241.14,13773.7,15839.75,0
PROD7098,Zenvilla Pillow Model 2098,HabiNest,Bedding & Furnishings,Pillow,Plastic,7452.22,16073.89,18484.97,3
PROD7099,CasaAura Dinnerware Model 2099,CasaAura,Kitchen & Dining,Dinnerware,Wood,7421.05,12552.32,14435.17,1
PROD7100,Livora Storage Container Model 2100,SpaceCraft,Kitchen & Dining,Storage Container,Metal,13079.94,25395.67,29205.02,1
PROD7101,Furnivo Step Ladder Model 2101,SpaceCraft,Home Utility,Step Ladder,Metal,12767.91,22907.3,26343.39,3
PROD7102,IndiCasa Cookware Set Model 2102,Decoria,Kitchen & Dining,Cookware Set,Glass,10596.73,22930.34,26369.89,0
PROD7103,Zenvilla Storage Cabinet Model 2103,InHome,Storage & Organisation,Storage Cabinet,Plastic,4802.29,11065.95,12725.84,2
PROD7104,Nestora Dinnerware Model 2104,VastuLiving,Kitchen & Dining,Dinnerware,Wood,1499.54,3470.47,3991.04,2
PROD7105,AuraHome Modular Shelf Model 2105,Zenvilla,Storage & Organisation,Modular Shelf,Glass,15986.97,26127.3,30046.39,1
PROD7106,VastuLiving Bedsheet Model 2106,AuraHome,Bedding & Furnishings,Bedsheet,Plastic,10327.88,18320.99,21069.14,1
PROD7107,Furnivo Storage Cabinet Model 2107,VastuLiving,Storage & Organisation,Storage Cabinet,Glass,12123.25,28121.17,32339.35,1
PROD7108,Roomify Floor Lamp Model 2108,HabiNest,Lighting,Floor Lamp,Wood,13606.42,27825.7,31999.55,0
PROD7109,HomeSphere Step Ladder Model 2109,UrbanNest,Home Utility,Step Ladder,Wood,8846.56,15570.11,17905.63,2
PROD7110,CasaAura Ceiling Light Model 2110,Furnivo,Lighting,Ceiling Light,Wood,8272.46,16248.6,18685.89,1
PROD7111,CasaNova Comforter Model 2111,CasaNova,Bedding & Furnishings,Comforter,Fabric,3378.61,4808.39,5529.65,0
PROD7112,Zenvilla Mirror Model 2112,AuraHome,Home Decor,Mirror,Glass,6735.22,12464.52,14334.2,0
PROD7113,Furnivo Modular Shelf Model 2113,CasaAura,Storage & Organisation,Modular Shelf,Plastic,7603.04,15685.61,18038.45,0
PROD7114,Furnivo Bedsheet Model 2114,Roomify,Bedding & Furnishings,Bedsheet,Wood,4880.43,10572.71,12158.62,2
PROD7115,HabiNest Storage Container Model 2115,CasaAura,Kitchen & Dining,Storage Container,Metal,16948.7,36056.46,41464.93,0
PROD7116,Roomify Wall Art Model 2116,IndiCasa,Home Decor,Wall Art,Fabric,7104.56,15047.37,17304.48,3
PROD7117,HabiNest Storage Container Model 2117,BharatLiving,Kitchen & Dining,Storage Container,Fabric,6461.84,9557.85,10991.53,0
PROD7118,UrbanNest Study Desk Model 2118,Nestora,Furniture,Study Table,Metal,1768.96,4056.73,4665.24,3
PROD7119,CasaNova Cookware Set Model 2119,SpaceCraft,Kitchen & Dining,Cookware Set,Wood,6099.29,9061.69,10420.94,0
PROD7120,DesiCraft Ironing Board Model 2120,Furnivo,Home Utility,Ironing Board,Wood,18928.28,42159.9,48483.88,1
PROD7121,InHome Doormat Model 2121,Roomify,Home Utility,Doormat,Fabric,3112.81,6606.63,7597.62,3
PROD7122,Nestora Wall Art Model 2122,IndiCasa,Home Decor,Wall Art,Glass,8328.03,17633.53,20278.56,2
PROD7123,SpaceCraft Doormat Model 2123,Furnivo,Home Utility,Doormat,Plastic,867.48,2005.51,2306.34,3
PROD7124,CasaNova Plastic Box Model 2124,IndiCasa,Storage & Organisation,Plastic Box,Glass,9129.13,19622.14,22565.46,1
PROD7125,DesiCraft Dinnerware Model 2125,Furnivo,Kitchen & Dining,Dinnerware,Glass,1088.36,2180.78,2507.9,1
PROD7126,VastuLiving Modular Shelf Model 2126,VastuLiving,Storage & Organisation,Modular Shelf,Metal,8380.71,14273.22,16414.2,3
PROD7127,VastuLiving Ironing Board Model 2127,Roomify,Home Utility,Ironing Board,Glass,18893.71,39161.97,45036.27,3
PROD7128,Nestora Doormat Model 2128,Decoria,Home Utility,Doormat,Plastic,17846.74,40208.77,46240.09,3
PROD7129,SpaceCraft Wall Art Model 2129,HomeSphere,Home Decor,Wall Art,Fabric,7082.91,11779.32,13546.22,0
PROD7130,CasaNova Ceiling Light Model 2130,AuraHome,Lighting,Ceiling Light,Plastic,8845.23,14512.26,16689.1,1
PROD7131,AuraHome Floor Lamp Model 2131,AuraHome,Lighting,Floor Lamp,Wood,8740.22,17602.43,20242.79,0
PROD7132,Decoria Desk Lamp Model 2132,HomeSphere,Lighting,Table Lamp,Metal,10678.05,16676.83,19178.35,0
PROD7133,DesiCraft Ironing Board Model 2133,CasaNova,Home Utility,Ironing Board,Wood,11955.36,23276.14,26767.56,3
